NAME,Population,Median Age,Median Household Income,Unemployment Rate,Wage-based Gini,White-alone,Bachelor,Poverty,Labor,Manufacturing,Children,Foreign-born,Housing,Vacancy,Owner,State,Place
"Nellie village, Ohio",125,35.5,63295,2.0,0.5432,115.0,5.0,30.0,60.0,42500.0,2.0,30.0,51.0,2.0,42.0,39,53816
"Wakeman village, Ohio",1060,47.3,51369,25.0,0.3874,1040.0,80.0,198.0,592.0,31484.0,9.0,194.0,521.0,20.0,373.0,39,80458
"Port William village, Ohio",338,29.6,46250,3.0,0.3679,324.0,14.0,93.0,142.0,28929.0,3.0,81.0,125.0,22.0,69.0,39,64360
"Marysville city, Ohio",23808,35.1,75116,145.0,0.3785,21477.0,3428.0,5437.0,11241.0,63005.0,898.0,5289.0,8707.0,373.0,5336.0,39,48160
"New Vienna village, Ohio",1190,35.9,43977,51.0,0.4272,1139.0,42.0,303.0,573.0,43500.0,4.0,294.0,552.0,35.0,269.0,39,55748
"Malvern village, Ohio",1302,40.5,46667,43.0,0.4499,1271.0,114.0,252.0,648.0,49276.0,13.0,252.0,633.0,75.0,281.0,39,46998
"Holgate village, Ohio",997,44.2,54063,10.0,0.3582,885.0,64.0,185.0,513.0,47679.0,26.0,185.0,497.0,91.0,306.0,39,35854
"Malinta village, Ohio",287,43.3,54063,0.0,0.3384,264.0,10.0,45.0,167.0,42500.0,2.0,41.0,134.0,13.0,90.0,39,46942
"Jamestown village, Ohio",2114,44.6,47650,75.0,0.3968,2072.0,175.0,463.0,959.0,27500.0,15.0,428.0,931.0,71.0,549.0,39,38374
"Mount Healthy city, Ohio",6767,43.7,35743,168.0,0.453,3581.0,545.0,1060.0,3358.0,31792.0,258.0,993.0,3636.0,495.0,1382.0,39,52752
"North College Hill city, Ohio",9335,39.7,45769,336.0,0.386,3386.0,963.0,2018.0,5056.0,44267.0,84.0,1745.0,4269.0,435.0,2184.0,39,56322
"Northgate CDP, Ohio",6583,42.4,62733,200.0,0.3435,4846.0,580.0,1233.0,3546.0,44325.0,260.0,1141.0,2831.0,103.0,2006.0,39,56553
"Brook Park city, Ohio",18617,43.9,53390,669.0,0.376,16428.0,1294.0,3556.0,9789.0,46172.0,1409.0,3267.0,7849.0,264.0,5883.0,39,09288
"Fairview Park city, Ohio",16303,40.5,61020,362.0,0.4429,15145.0,3297.0,3095.0,9213.0,53267.0,1182.0,3042.0,7468.0,328.0,5109.0,39,26446
"Garfield Heights city, Ohio",27814,39.3,43971,1319.0,0.4151,13239.0,1831.0,6147.0,14594.0,44194.0,811.0,5576.0,13183.0,1614.0,7205.0,39,29428
"Pepper Pike city, Ohio",6269,48.8,190682,56.0,0.4909,5281.0,1449.0,1516.0,3104.0,125089.0,899.0,1514.0,2389.0,161.0,2192.0,39,61686
"Shaker Heights city, Ohio",27387,40.0,87235,893.0,0.5404,15451.0,4726.0,6758.0,14327.0,75690.0,2136.0,6479.0,12459.0,1259.0,7070.0,39,71682
"Chesapeake village, Ohio",875,42.7,42734,26.0,0.4406,841.0,45.0,132.0,423.0,37083.0,19.0,111.0,429.0,68.0,231.0,39,13904
"Hanging Rock village, Ohio",196,49.0,42500,4.0,0.4073,196.0,9.0,22.0,110.0,65625.0,0.0,18.0,95.0,1.0,83.0,39,33194
"Spavinaw town, Oklahoma",376,50.6,30179,15.0,0.4748,219.0,18.0,56.0,141.0,44167.0,5.0,52.0,249.0,70.0,135.0,40,69050
"Strang town, Oklahoma",79,33.3,26250,0.0,0.5646,40.0,0.0,17.0,27.0,25625.0,0.0,14.0,45.0,13.0,25.0,40,70750
"Asher town, Oklahoma",423,34.6,36667,8.0,0.4396,325.0,20.0,113.0,147.0,53889.0,2.0,72.0,166.0,30.0,88.0,40,03000
"Macomb town, Oklahoma",26,57.0,33750,0.0,0.3297,15.0,0.0,2.0,8.0,-666666666.0,0.0,2.0,17.0,3.0,8.0,40,45500
"Binger town, Oklahoma",619,44.3,40000,12.0,0.5261,466.0,42.0,121.0,255.0,24583.0,4.0,111.0,304.0,76.0,135.0,40,06200
"Bridgeport city, Oklahoma",89,51.5,39167,6.0,0.3781,66.0,3.0,16.0,36.0,-666666666.0,6.0,16.0,53.0,19.0,26.0,40,08750
"Hydro town, Oklahoma",1020,36.0,45000,29.0,0.4225,945.0,130.0,255.0,508.0,31875.0,3.0,244.0,485.0,87.0,272.0,40,36700
"Cameron town, Oklahoma",326,32.0,25417,4.0,0.4087,293.0,5.0,93.0,89.0,26250.0,0.0,75.0,140.0,28.0,67.0,40,11300
"Heavener city, Oklahoma",3324,33.9,33950,85.0,0.4421,2205.0,119.0,883.0,1387.0,21250.0,583.0,788.0,1418.0,347.0,687.0,40,33400
"Temple town, Oklahoma",873,54.9,35833,33.0,0.4002,692.0,26.0,116.0,355.0,39688.0,11.0,93.0,571.0,207.0,294.0,40,72750
"Hobart city, Oklahoma",3502,38.6,29571,49.0,0.4374,2649.0,184.0,743.0,1363.0,32259.0,136.0,617.0,1897.0,606.0,860.0,40,35000
"Eldon CDP, Oklahoma",169,48.1,54896,0.0,0.4254,97.0,15.0,26.0,60.0,-666666666.0,4.0,26.0,106.0,41.0,60.0,40,23300
"Keys CDP, Oklahoma",434,40.2,75875,0.0,0.3591,338.0,33.0,101.0,167.0,-666666666.0,0.0,70.0,189.0,48.0,121.0,40,39625
"Zeb CDP, Oklahoma",492,40.1,51458,3.0,0.4075,210.0,44.0,105.0,203.0,43750.0,16.0,87.0,210.0,27.0,149.0,40,83030
"Coweta city, Oklahoma",9739,33.7,55331,323.0,0.3761,7441.0,1018.0,2625.0,4740.0,51008.0,242.0,2364.0,3773.0,277.0,2475.0,40,17800
"Durant city, Oklahoma",17856,33.2,38603,511.0,0.4722,12571.0,1703.0,3629.0,8326.0,35357.0,707.0,3277.0,7677.0,873.0,2969.0,40,22050
"Francis town, Oklahoma",330,29.0,47292,9.0,0.3816,202.0,16.0,103.0,145.0,35833.0,2.0,101.0,143.0,26.0,80.0,40,27650
"Agra town, Oklahoma",302,42.2,32125,11.0,0.3742,262.0,11.0,46.0,114.0,25625.0,0.0,36.0,164.0,49.0,77.0,40,00700
"Midwest City city, Oklahoma",57288,36.0,49914,1534.0,0.4125,36515.0,5733.0,13074.0,28528.0,37520.0,1686.0,12277.0,24943.0,1997.0,12977.0,40,48350
"Central High town, Oklahoma",1244,42.1,65536,25.0,0.3745,1075.0,197.0,245.0,633.0,68750.0,44.0,214.0,516.0,57.0,405.0,40,13135
"The Village city, Oklahoma",9452,36.8,58947,225.0,0.3561,7750.0,2257.0,1434.0,5559.0,55592.0,393.0,1423.0,4820.0,196.0,3120.0,40,73250
"Duncan city, Oklahoma",22618,38.1,44404,639.0,0.462,17908.0,2113.0,5154.0,10451.0,39450.0,806.0,4871.0,11098.0,2284.0,5697.0,40,21900
"Willow town, Oklahoma",150,43.4,44167,1.0,0.3616,147.0,14.0,36.0,66.0,-666666666.0,3.0,36.0,105.0,37.0,65.0,40,81300
"Mulhall town, Oklahoma",260,37.3,48750,2.0,0.3764,232.0,20.0,72.0,105.0,73500.0,0.0,60.0,81.0,7.0,63.0,40,49900
"Orlando town, Oklahoma",95,30.6,29000,0.0,0.2802,78.0,2.0,21.0,27.0,-666666666.0,0.0,21.0,47.0,9.0,38.0,40,56050
"Le Flore town, Oklahoma",143,36.8,35000,9.0,0.4576,89.0,9.0,43.0,57.0,-666666666.0,2.0,43.0,82.0,26.0,35.0,40,42150
"Dwight Mission CDP, Oklahoma",63,33.9,-666666666,0.0,0.1606,63.0,23.0,21.0,12.0,-666666666.0,0.0,21.0,30.0,9.0,21.0,40,22275
"Wapanucka town, Oklahoma",426,34.1,40875,29.0,0.4766,312.0,11.0,97.0,166.0,29250.0,10.0,77.0,185.0,50.0,94.0,40,78300
"Oklahoma City city, Oklahoma",643692,34.1,55557,13974.0,0.4734,435663.0,82523.0,158268.0,330131.0,39063.0,76173.0,148160.0,273177.0,30429.0,142993.0,40,55000
"McLoud city, Oklahoma",4683,37.1,61094,95.0,0.4429,3395.0,346.0,930.0,1706.0,35588.0,33.0,847.0,1386.0,222.0,862.0,40,45350
"Blanco CDP, Oklahoma",107,42.2,-666666666,0.0,0.5161,67.0,11.0,22.0,40.0,-666666666.0,0.0,4.0,56.0,11.0,38.0,40,06750
"Burneyville CDP, Oklahoma",747,40.3,68250,18.0,0.3775,586.0,68.0,207.0,236.0,71484.0,9.0,207.0,467.0,213.0,223.0,40,10150
"Friendship town, Oklahoma",37,61.3,-666666666,0.0,0.2465,26.0,0.0,5.0,28.0,-666666666.0,11.0,5.0,17.0,0.0,17.0,40,27900
"Perkins city, Oklahoma",2855,30.5,42338,54.0,0.363,2502.0,312.0,854.0,1101.0,-666666666.0,51.0,777.0,1267.0,120.0,717.0,40,58150
"Bridge Creek town, Oklahoma",333,39.1,75000,6.0,0.3281,309.0,24.0,71.0,171.0,36875.0,0.0,64.0,116.0,2.0,102.0,40,08725
"Cole town, Oklahoma",739,35.3,63583,11.0,0.3329,683.0,87.0,202.0,355.0,55833.0,0.0,194.0,271.0,14.0,227.0,40,16200
"Miami city, Oklahoma",13289,33.3,36908,309.0,0.4474,8761.0,766.0,3123.0,5753.0,35324.0,386.0,2998.0,5960.0,919.0,2814.0,40,48000
"Headrick town, Oklahoma",88,40.5,42321,2.0,0.2667,79.0,7.0,20.0,39.0,-666666666.0,0.0,20.0,67.0,30.0,20.0,40,33300
"Fairview city, Oklahoma",2618,38.2,51154,29.0,0.4002,2283.0,224.0,692.0,1078.0,52250.0,96.0,692.0,1271.0,255.0,753.0,40,25100
"Pocasset town, Oklahoma",158,36.5,38750,2.0,0.4036,150.0,8.0,38.0,67.0,26250.0,0.0,34.0,86.0,19.0,49.0,40,59700
"Boise City city, Oklahoma",1138,39.9,42679,0.0,0.4968,1111.0,139.0,265.0,524.0,55208.0,93.0,256.0,741.0,218.0,435.0,40,07300
"Byron town, Oklahoma",30,33.3,135833,2.0,0.4545,30.0,10.0,5.0,14.0,-666666666.0,0.0,5.0,16.0,2.0,14.0,40,10650
"Lambert town, Oklahoma",10,54.5,45625,0.0,0.3408,10.0,1.0,0.0,6.0,-666666666.0,0.0,0.0,9.0,4.0,3.0,40,41300
"Fanshawe town, Oklahoma",414,35.4,46250,14.0,0.4133,255.0,23.0,126.0,141.0,36250.0,11.0,118.0,169.0,24.0,117.0,40,25400
"Spiro town, Oklahoma",2560,35.2,33897,70.0,0.4195,2098.0,121.0,640.0,982.0,41397.0,52.0,597.0,1098.0,180.0,467.0,40,69350
"Roland town, Oklahoma",3738,31.7,36209,47.0,0.386,2615.0,159.0,755.0,1758.0,29342.0,35.0,654.0,1569.0,277.0,643.0,40,63800
"Goltry town, Oklahoma",255,36.2,52917,1.0,0.367,245.0,18.0,64.0,110.0,38750.0,0.0,60.0,157.0,50.0,103.0,40,29900
"Muldrow town, Oklahoma",3270,37.3,35694,116.0,0.4239,2139.0,205.0,759.0,1545.0,36417.0,0.0,667.0,1457.0,270.0,821.0,40,49850
"Paradise Hill town, Oklahoma",71,39.8,85625,3.0,0.3378,44.0,11.0,10.0,29.0,-666666666.0,0.0,10.0,115.0,96.0,13.0,40,57150
"Park Hill CDP, Oklahoma",4001,30.3,38609,92.0,0.4039,2017.0,363.0,870.0,1846.0,46964.0,121.0,765.0,1419.0,212.0,877.0,40,57300
"Pettit CDP, Oklahoma",927,42.4,59464,13.0,0.39,651.0,143.0,197.0,452.0,-666666666.0,0.0,197.0,525.0,188.0,279.0,40,58400
"Shady Grove CDP (Cherokee County), Oklahoma",533,35.6,44323,19.0,0.4949,257.0,46.0,117.0,201.0,41250.0,0.0,109.0,187.0,16.0,163.0,40,66510
"Whitefield town, Oklahoma",494,31.0,43571,23.0,0.4587,379.0,21.0,141.0,202.0,32500.0,3.0,127.0,208.0,24.0,150.0,40,80800
"Wright City town, Oklahoma",727,34.2,27917,8.0,0.5094,338.0,46.0,191.0,260.0,27750.0,5.0,174.0,339.0,44.0,225.0,40,82200
"Blackburn town, Oklahoma",82,41.7,50625,0.0,0.2707,75.0,6.0,23.0,26.0,66250.0,0.0,23.0,44.0,13.0,24.0,40,06450
"Hallett town, Oklahoma",112,50.5,24375,2.0,0.4178,90.0,2.0,12.0,45.0,-666666666.0,0.0,11.0,68.0,20.0,38.0,40,32050
"Terlton town, Oklahoma",103,46.5,47500,2.0,0.3939,82.0,0.0,24.0,34.0,18750.0,4.0,12.0,55.0,15.0,38.0,40,72850
"Wagoner city, Oklahoma",8920,38.3,35250,348.0,0.4707,6086.0,774.0,2142.0,3694.0,41339.0,128.0,1983.0,4024.0,550.0,1937.0,40,77850
"Curlew Lake CDP, Washington",610,52.0,62639,0.0,0.5433,596.0,74.0,73.0,251.0,-666666666.0,0.0,57.0,428.0,200.0,154.0,53,16170
"Danville CDP, Washington",81,20.8,-666666666,0.0,0.3904,56.0,0.0,27.0,32.0,-666666666.0,0.0,27.0,46.0,8.0,14.0,53,16585
"Dash Point CDP, Washington",1105,47.6,120000,24.0,0.3963,921.0,210.0,195.0,553.0,102596.0,71.0,165.0,445.0,45.0,358.0,53,16760
"Deep River CDP, Washington",186,65.0,41563,0.0,0.6685,186.0,8.0,13.0,25.0,-666666666.0,0.0,13.0,109.0,13.0,84.0,53,17215
"Disautel CDP, Washington",25,55.2,21736,0.0,0.0224,0.0,0.0,0.0,11.0,-666666666.0,0.0,0.0,25.0,0.0,25.0,53,17880
"Donald CDP, Washington",0,-666666666.0,-666666666,0.0,-666666666.0,0.0,0.0,0.0,0.0,-666666666.0,0.0,0.0,61.0,61.0,0.0,53,18265
"Eastmont CDP, Washington",21733,39.0,111482,444.0,0.3338,17454.0,4275.0,5088.0,11685.0,79887.0,3332.0,4826.0,7667.0,282.0,6528.0,53,19630
"Enetai CDP, Washington",1921,38.4,73250,24.0,0.3627,1498.0,269.0,338.0,979.0,54186.0,184.0,331.0,846.0,83.0,680.0,53,21800
"Fairwood CDP (King County), Washington",19962,38.2,97398,636.0,0.3757,11757.0,4116.0,4714.0,10850.0,84115.0,3725.0,4572.0,7627.0,310.0,5211.0,53,23160
"Fairwood CDP (Spokane County), Washington",8669,36.8,63997,148.0,0.425,7965.0,1294.0,2456.0,3566.0,26458.0,324.0,2415.0,3438.0,51.0,2141.0,53,23165
"Fife Heights CDP, Washington",2368,35.5,113241,45.0,0.3123,1887.0,273.0,608.0,1268.0,83750.0,307.0,555.0,711.0,7.0,605.0,53,23830
"Fobes Hill CDP, Washington",2984,46.3,114875,69.0,0.3485,2861.0,435.0,608.0,1655.0,57396.0,110.0,547.0,1117.0,70.0,919.0,53,24425
"Vashon CDP, Washington",10291,54.2,78966,81.0,0.4879,9894.0,2431.0,1589.0,4984.0,55833.0,580.0,1384.0,5641.0,977.0,3734.0,53,74305
"White Center CDP, Washington",15834,35.2,58704,546.0,0.4524,7230.0,1955.0,3588.0,9030.0,38191.0,4854.0,3273.0,6146.0,292.0,2983.0,53,78225
"Lakeland North CDP, Washington",12867,38.6,93413,329.0,0.3338,8177.0,1910.0,2697.0,6891.0,62500.0,2630.0,2341.0,4565.0,233.0,3508.0,53,37420
"Normandy Park city, Washington",6670,51.9,89313,154.0,0.4345,5797.0,1883.0,1135.0,3536.0,93209.0,827.0,1121.0,3017.0,48.0,1983.0,53,49415
"Tukwila city, Washington",20196,35.0,58097,896.0,0.4996,7289.0,2380.0,4253.0,11826.0,43542.0,8166.0,3916.0,7594.0,444.0,2619.0,53,72625
"Inchelium CDP, Washington",326,42.3,36146,5.0,0.4727,60.0,8.0,71.0,130.0,-666666666.0,0.0,64.0,163.0,30.0,69.0,53,33105
"Lake Ketchum CDP, Washington",889,41.4,72250,0.0,0.3448,860.0,84.0,245.0,355.0,112569.0,17.0,245.0,335.0,0.0,335.0,53,37415
"Lochsloy CDP, Washington",2973,45.6,86133,41.0,0.3677,2510.0,218.0,470.0,1567.0,46042.0,88.0,398.0,1067.0,59.0,925.0,53,39860
"Centerville CDP, Washington",103,52.8,51250,6.0,0.3922,103.0,6.0,13.0,63.0,-666666666.0,0.0,13.0,52.0,3.0,31.0,53,11090
"Waller CDP, Washington",7647,46.9,83438,200.0,0.4139,6327.0,1022.0,1357.0,3839.0,71190.0,428.0,1202.0,3132.0,99.0,2535.0,53,75905
"Prosser city, Washington",6202,37.2,50164,87.0,0.4207,4542.0,797.0,1799.0,2385.0,60294.0,956.0,1774.0,2635.0,101.0,1573.0,53,56450
"Port Angeles city, Washington",19832,38.9,47256,656.0,0.4382,17234.0,2097.0,3744.0,9027.0,49150.0,1038.0,3624.0,9541.0,758.0,4667.0,53,55365
"Lyle CDP, Washington",464,40.6,42143,0.0,0.3824,464.0,64.0,66.0,205.0,26957.0,53.0,66.0,325.0,99.0,116.0,53,40735
"Roosevelt CDP, Washington",117,43.6,62813,6.0,0.3896,105.0,16.0,19.0,48.0,-666666666.0,35.0,19.0,56.0,13.0,20.0,53,59705
"Centralia city, Washington",17216,37.8,42449,602.0,0.4321,15454.0,1112.0,3581.0,7592.0,37976.0,1424.0,3497.0,7685.0,481.0,3818.0,53,11160
"Toledo city, Washington",654,39.5,57014,4.0,0.4403,582.0,70.0,126.0,369.0,41442.0,69.0,121.0,309.0,28.0,190.0,53,71785
"Cathcart CDP, Washington",2426,55.0,108777,33.0,0.3969,2191.0,484.0,305.0,1323.0,45238.0,79.0,96.0,1024.0,95.0,774.0,53,10600
"Lake Roesiger CDP, Washington",648,47.7,72139,45.0,0.4009,569.0,73.0,48.0,390.0,-666666666.0,0.0,48.0,479.0,190.0,177.0,53,37672
"Warm Beach CDP, Washington",2603,51.0,99375,39.0,0.3747,2415.0,459.0,531.0,1239.0,71080.0,144.0,507.0,1043.0,69.0,885.0,53,76195
"Kelso city, Washington",12123,35.2,39044,428.0,0.4158,10320.0,534.0,2727.0,4989.0,32219.0,797.0,2408.0,4764.0,201.0,2275.0,53,35065
"Longview Heights CDP, Washington",3803,38.7,66442,232.0,0.484,3385.0,362.0,679.0,2020.0,62917.0,120.0,531.0,1599.0,158.0,1097.0,53,40270
"Woods Creek CDP, Washington",5706,40.1,106364,105.0,0.3911,5136.0,649.0,1399.0,3113.0,52161.0,323.0,1303.0,2011.0,83.0,1738.0,53,79825
"Woodway city, Washington",1105,49.3,194904,17.0,0.4679,959.0,259.0,239.0,507.0,160313.0,106.0,239.0,472.0,51.0,409.0,53,79835
"College Place city, Washington",9182,35.0,49347,266.0,0.4169,7723.0,1293.0,1748.0,4594.0,49958.0,952.0,1646.0,3769.0,288.0,2037.0,53,13855
"Waitsburg city, Washington",1243,41.6,63167,30.0,0.4586,1174.0,120.0,272.0,575.0,37813.0,12.0,272.0,540.0,46.0,405.0,53,75565
"Curlew CDP, Washington",100,28.4,-666666666,0.0,0.2854,89.0,11.0,16.0,33.0,-666666666.0,0.0,16.0,53.0,9.0,29.0,53,16165
"Ferndale city, Washington",14043,36.9,73074,387.0,0.3914,11470.0,1589.0,3396.0,7124.0,62971.0,1695.0,3248.0,5294.0,182.0,3553.0,53,23620
"Lynden city, Washington",14281,39.2,66085,259.0,0.3893,12108.0,1558.0,3777.0,7046.0,53906.0,1508.0,3662.0,5563.0,201.0,3409.0,53,40805
"Castle Rock city, Washington",3153,31.5,50573,69.0,0.3926,2924.0,207.0,914.0,1316.0,48897.0,55.0,788.0,1204.0,41.0,724.0,53,10565
"Grayland CDP, Washington",722,59.5,42708,0.0,0.5581,722.0,31.0,41.0,229.0,-666666666.0,0.0,41.0,857.0,446.0,330.0,53,28345
"Humptulips CDP, Washington",243,59.2,-666666666,3.0,0.4884,228.0,14.0,45.0,99.0,-666666666.0,15.0,9.0,98.0,0.0,95.0,53,32650
"East Wenatchee city, Washington",13960,33.0,54223,267.0,0.3866,9408.0,1212.0,3857.0,6631.0,37474.0,1979.0,3554.0,5218.0,247.0,3023.0,53,20155
"Mattawa city, Washington",4715,23.4,52031,125.0,0.2963,1999.0,75.0,1861.0,2245.0,45469.0,2637.0,1821.0,1037.0,55.0,367.0,53,44165
"Millwood city, Washington",1629,44.0,56364,37.0,0.4201,1522.0,210.0,303.0,880.0,48333.0,55.0,274.0,806.0,48.0,529.0,53,45985
"Tieton city, Washington",1686,27.5,45852,35.0,0.3687,892.0,32.0,627.0,789.0,33750.0,699.0,506.0,457.0,32.0,227.0,53,71400
"Granite Falls city, Washington",3737,33.3,70563,36.0,0.3966,3409.0,395.0,964.0,1971.0,63714.0,59.0,927.0,1550.0,59.0,947.0,53,27995
"Texline town, Texas",341,47.3,48750,6.0,0.4552,284.0,32.0,57.0,158.0,46250.0,15.0,53.0,192.0,42.0,105.0,48,72476
"Borger city, Texas",12698,34.7,46183,465.0,0.441,11364.0,886.0,3350.0,5738.0,70682.0,750.0,2864.0,6190.0,2091.0,3040.0,48,09556
"Lorenzo city, Texas",1181,34.3,35625,35.0,0.4548,1080.0,15.0,351.0,538.0,31016.0,53.0,301.0,461.0,85.0,247.0,48,44032
"Round Mountain town, Texas",236,44.8,69107,21.0,0.412,236.0,0.0,30.0,146.0,-666666666.0,0.0,10.0,113.0,20.0,70.0,48,63476
"Boyd town, Texas",1301,34.8,60000,56.0,0.3921,1207.0,153.0,235.0,729.0,42083.0,179.0,223.0,492.0,50.0,321.0,48,09748
"Addison town, Texas",15302,32.2,74986,436.0,0.4161,8535.0,4421.0,2154.0,11009.0,59722.0,3428.0,2048.0,9484.0,1205.0,1626.0,48,01240
"Hutchins city, Texas",5718,32.0,36087,112.0,0.4942,3396.0,146.0,1209.0,1499.0,21061.0,724.0,1074.0,1199.0,77.0,694.0,48,35612
"Irving city, Texas",239783,32.0,64868,5852.0,0.4315,114782.0,34541.0,62449.0,134576.0,38845.0,92002.0,57671.0,91382.0,6098.0,31385.0,48,37000
"Lancaster city, Texas",39214,32.2,57259,1248.0,0.4129,9042.0,3111.0,11512.0,20214.0,39831.0,2484.0,10067.0,14261.0,953.0,7669.0,48,41212
"Hollymead CDP, Virginia",8071,40.1,89325,134.0,0.3885,6806.0,1619.0,2109.0,4291.0,52647.0,843.0,1853.0,3111.0,135.0,2050.0,51,38032
"Horntown CDP, Virginia",524,46.5,-666666666,16.0,0.2455,347.0,114.0,161.0,165.0,-666666666.0,0.0,161.0,743.0,577.0,166.0,51,38504
"Hot Springs CDP, Virginia",499,28.3,-666666666,68.0,0.416,399.0,27.0,71.0,305.0,-666666666.0,66.0,71.0,566.0,405.0,101.0,51,38632
"Independent Hill CDP, Virginia",9204,38.0,173358,203.0,0.2928,6099.0,1880.0,2560.0,5144.0,83068.0,859.0,2428.0,2712.0,0.0,2539.0,51,39544
"Clifton Forge town, Virginia",3581,49.1,33523,134.0,0.4991,2863.0,215.0,720.0,1332.0,42266.0,78.0,630.0,1928.0,342.0,907.0,51,17440
"West Falls Church CDP, Virginia",29623,37.8,103867,853.0,0.4066,16525.0,5449.0,5622.0,18485.0,40550.0,11654.0,5223.0,10679.0,385.0,6437.0,51,84368
"McLean CDP, Virginia",47682,45.9,207184,654.0,0.4793,35362.0,10015.0,12602.0,22808.0,158250.0,11382.0,12325.0,17503.0,1094.0,14229.0,51,48376
"Mount Vernon CDP, Virginia",13113,42.5,146250,204.0,0.4545,9471.0,2779.0,2941.0,7152.0,46393.0,2995.0,2827.0,4744.0,301.0,3606.0,51,54144
"Seven Corners CDP, Virginia",8731,36.1,56588,200.0,0.4835,4647.0,1400.0,1954.0,5000.0,90714.0,4387.0,1770.0,3655.0,217.0,1379.0,51,71216
"Ivor town, Virginia",467,40.5,49219,4.0,0.3452,381.0,30.0,113.0,186.0,50357.0,1.0,108.0,201.0,22.0,119.0,51,40232
"Claypool Hill CDP, Virginia",1341,48.3,38428,92.0,0.4877,1298.0,56.0,232.0,515.0,66375.0,0.0,232.0,771.0,142.0,512.0,51,17120
"Amherst town, Virginia",2732,51.5,50238,32.0,0.4086,2121.0,411.0,391.0,1215.0,36544.0,62.0,320.0,1305.0,155.0,803.0,51,01672
"Boyce town, Virginia",827,37.1,99479,9.0,0.3311,673.0,106.0,197.0,416.0,111250.0,22.0,189.0,328.0,45.0,222.0,51,08984
"Belle Haven town, Virginia",542,35.4,66397,5.0,0.2981,441.0,73.0,144.0,263.0,95114.0,24.0,122.0,280.0,55.0,153.0,51,05912
"Jonesville town, Virginia",1100,41.9,19276,53.0,0.5783,1071.0,101.0,209.0,412.0,-666666666.0,2.0,197.0,652.0,91.0,212.0,51,41272
"Occoquan town, Virginia",1174,38.4,110833,28.0,0.3999,679.0,324.0,164.0,836.0,135417.0,172.0,164.0,573.0,43.0,306.0,51,58696
"Luray town, Virginia",4832,47.2,46161,120.0,0.3776,4473.0,439.0,878.0,2064.0,30093.0,9.0,675.0,2295.0,403.0,1213.0,51,47528
"Buena Vista city, Virginia",6484,35.5,32455,66.0,0.4944,5784.0,341.0,1183.0,2892.0,31129.0,68.0,1036.0,2866.0,349.0,1711.0,51,11032
"Boones Mill town, Virginia",169,52.8,53125,2.0,0.3694,155.0,15.0,18.0,94.0,43750.0,0.0,17.0,125.0,38.0,78.0,51,08584
"Ashland town, Virginia",7750,33.2,55000,152.0,0.4258,5452.0,771.0,1231.0,4055.0,40833.0,567.0,1213.0,3039.0,241.0,1436.0,51,03368
"Mechanicsville CDP, Virginia",37496,43.1,79692,408.0,0.381,31639.0,6662.0,8009.0,20517.0,54932.0,1271.0,7679.0,15397.0,718.0,11381.0,51,50856
"Falmouth CDP, Virginia",4688,37.4,94766,113.0,0.3424,4136.0,832.0,1276.0,2108.0,39049.0,243.0,1233.0,1804.0,163.0,1189.0,51,27264
"Mineral town, Virginia",509,39.0,58333,10.0,0.3519,477.0,11.0,97.0,244.0,31000.0,4.0,83.0,193.0,13.0,144.0,51,52120
"Cheriton town, Virginia",461,55.5,31250,9.0,0.4368,294.0,57.0,45.0,182.0,-666666666.0,14.0,38.0,248.0,41.0,135.0,51,15112
"Exmore town, Virginia",1501,41.8,27679,30.0,0.4935,774.0,65.0,347.0,502.0,31875.0,24.0,332.0,842.0,187.0,255.0,51,26416
"Ewing CDP, Virginia",198,51.8,-666666666,0.0,0.4017,198.0,16.0,29.0,140.0,-666666666.0,0.0,29.0,160.0,43.0,106.0,51,26384
"Chase City town, Virginia",2568,38.1,30848,90.0,0.4523,1003.0,160.0,507.0,1062.0,24716.0,33.0,451.0,1254.0,313.0,615.0,51,14984
"South Hill town, Virginia",4377,39.4,32765,82.0,0.5064,2342.0,474.0,990.0,1791.0,29167.0,245.0,889.0,1990.0,207.0,827.0,51,73904
"Eastville town, Virginia",611,38.9,43319,0.0,0.4046,484.0,36.0,192.0,249.0,27339.0,81.0,192.0,363.0,76.0,146.0,51,24752
"Ferrum CDP, Virginia",2310,21.1,48234,160.0,0.4247,1765.0,105.0,238.0,1200.0,63430.0,18.0,205.0,553.0,124.0,357.0,51,27712
"Union Hall CDP, Virginia",1105,62.8,100278,26.0,0.4655,1083.0,285.0,61.0,521.0,64844.0,42.0,53.0,1201.0,665.0,496.0,51,80000
"Highland Springs CDP, Virginia",16459,37.6,48886,621.0,0.3908,3809.0,1288.0,3888.0,9109.0,26972.0,417.0,3103.0,6761.0,606.0,3437.0,51,37032
"Hillsville town, Virginia",2658,46.8,39528,23.0,0.4246,2551.0,372.0,333.0,1243.0,41000.0,107.0,333.0,1521.0,304.0,564.0,51,37336
"Dryden CDP, Virginia",1174,33.4,45671,27.0,0.3558,1159.0,54.0,352.0,563.0,32206.0,12.0,352.0,539.0,139.0,256.0,51,23584
"La Crosse town, Virginia",535,57.9,37841,2.0,0.5043,371.0,43.0,53.0,214.0,23036.0,51.0,49.0,312.0,117.0,116.0,51,43176
"Castlewood CDP, Virginia",1785,44.8,37950,18.0,0.4508,1785.0,64.0,359.0,554.0,-666666666.0,0.0,351.0,907.0,158.0,492.0,51,13512
